1,2,1.5,133
1,2,2.0,133
1,2,2.5,133
1,2,3.0,133
1,2,3.5,133
1,2,4.0,133
1,2,1.0,134
1,2,1.5,134
1,2,2.0,134
1,2,2.5,134
1,2,3.0,134
1,2,3.5,134
1,2,4.0,134
1,2,1.0,135
1,2,1.5,135
1,2,2.0,135
1,2,2.5,135
1,2,3.0,135
1,2,3.5,135
1,2,4.0,135
1,2,1.0,136
1,2,1.5,136
1,2,2.0,136
1,2,2.5,136
1,2,3.0,136
1,2,3.5,136
1,2,4.0,136
1,2,1.0,137
1,2,1.5,137
1,2,2.0,137
1,2,2.5,137
1,2,3.0,137
1,2,3.5,137
1,2,4.0,137
1,3,1.0,125
1,3,1.5,125
1,3,2.0,125
1,3,2.5,125
1,3,3.0,125
1,3,3.5,125
1,3,4.0,125
1,3,1.0,126
1,3,1.5,126
1,3,2.0,126
1,3,2.5,126
1,3,3.0,126
1,3,3.5,126
1,3,4.0,126
1,3,1.0,127
1,3,1.5,127
1,3,2.0,127
1,3,2.5,127
1,3,3.0,127
1,3,3.5,127
1,3,4.0,127
1,3,1.0,128
1,3,1.5,128
1,3,2.0,128
1,3,2.5,128
1,3,3.0,128
1,3,3.5,128
1,3,4.0,128
1,3,1.0,129
1,3,1.5,129
1,3,2.0,129
1,3,2.5,129
1,3,3.0,129
1,3,3.5,129
1,3,4.0,129
1,3,1.0,130
1,3,1.5,130
1,3,2.0,130
1,3,2.5,130
1,3,3.0,130
1,3,3.5,130
1,3,4.0,130
1,3,1.0,131
1,3,1.5,131
1,3,2.0,131
1,3,2.5,131
1,3,3.0,131
1,3,3.5,131
1,3,4.0,131
1,3,1.0,132
1,3,1.5,132
1,3,2.0,132
1,3,2.5,132
1,3,3.0,132
1,3,3.5,132
1,3,4.0,132
1,3,1.0,133
1,3,1.5,133
1,3,2.0,133
1,3,2.5,133
1,3,3.0,133
1,3,3.5,133
1,3,4.0,133
1,3,1.0,134
1,3,1.5,134
1,3,2.0,134
1,3,2.5,134
1,3,3.0,134
1,3,3.5,134
1,3,4.0,134
1,3,1.0,135
1,3,1.5,135
1,3,2.0,135
1,3,2.5,135
1,3,3.0,135
1,3,3.5,135
1,3,4.0,135
1,3,1.0,136
1,3,1.5,136
1,3,2.0,136
1,3,2.5,136
1,3,3.0,136
1,3,3.5,136
1,3,4.0,136
1,3,1.0,137
1,3,1.5,137
1,3,2.0,137
1,3,2.5,137
1,3,3.0,137
1,3,3.5,137
1,3,4.0,137
1,4,1.0,125
1,4,1.5,125
1,4,2.0,125
1,4,2.5,125
1,4,3.0,125
1,4,3.5,125
1,4,4.0,125
1,4,1.0,126
1,4,1.5,126
1,4,2.0,126
1,4,2.5,126
1,4,3.0,126
1,4,3.5,126
1,4,4.0,126
1,4,1.0,127
1,4,1.5,127
1,4,2.0,127
1,4,2.5,127
1,4,3.0,127
1,4,3.5,127
1,4,4.0,127
1,4,1.0,128
1,4,1.5,128
1,4,2.0,128
1,4,2.5,128
1,4,3.0,128
1,4,3.5,128
1,4,4.0,128
1,4,1.0,129
1,4,1.5,129
1,4,2.0,129
1,4,2.5,129
1,4,3.0,129
1,4,3.5,129
1,4,4.0,129
1,4,1.0,130
1,4,1.5,130
1,4,2.0,130
1,4,2.5,130
1,4,3.0,130
1,4,3.5,130
1,4,4.0,130
1,4,1.0,131
1,4,1.5,131
1,4,2.0,131
1,4,2.5,131
1,4,3.0,131
1,4,3.5,131
1,4,4.0,131
1,4,1.0,132
1,4,1.5,132
1,4,2.0,132
1,4,2.5,132
1,4,3.0,132
1,4,3.5,132
1,4,4.0,132
1,4,1.0,133
1,4,1.5,133
1,4,2.0,133
1,4,2.5,133
1,4,3.0,133
1,4,3.5,133
1,4,4.0,133
1,4,1.0,134
1,4,1.5,134
1,4,2.0,134
1,4,2.5,134
1,4,3.0,134
1,4,3.5,134
1,4,4.0,134
1,4,1.0,135
1,4,1.5,135
1,4,2.0,135
1,4,2.5,135
1,4,3.0,135
1,4,3.5,135
1,4,4.0,135
1,4,1.0,136
1,4,1.5,136
1,4,2.0,136
1,4,2.5,136
1,4,3.0,136
1,4,3.5,136
1,4,4.0,136
1,4,1.0,137
1,4,1.5,137
1,4,2.0,137
1,4,2.5,137
1,4,3.0,137
1,4,3.5,137
1,4,4.0,137
1,5,1.0,125
1,5,1.5,125
1,5,2.0,125
1,5,2.5,125
1,5,3.0,125
1,5,3.5,125
1,5,4.0,125
1,5,1.0,126
1,5,1.5,126
1,5,2.0,126
1,5,2.5,126
1,5,3.0,126
1,5,3.5,126
1,5,4.0,126
1,5,1.0,127
1,5,1.5,127
1,5,2.0,127
1,5,2.5,127
1,5,3.0,127
1,5,3.5,127
1,5,4.0,127
1,5,1.0,128
1,5,1.5,128
1,5,2.0,128
1,5,2.5,128
1,5,3.0,128
1,5,3.5,128
1,5,4.0,128
1,5,1.0,129
1,5,1.5,129
1,5,2.0,129
1,5,2.5,129
1,5,3.0,129
1,5,3.5,129
1,5,4.0,129
1,5,1.0,130
1,5,1.5,130
1,5,2.0,130
1,5,2.5,130
1,5,3.0,130
1,5,3.5,130
1,5,4.0,130
1,5,1.0,131
1,5,1.5,131
1,5,2.0,131
1,5,2.5,131
1,5,3.0,131
1,5,3.5,131
1,5,4.0,131
1,5,1.0,132
1,5,1.5,132
1,5,2.0,132
1,5,2.5,132
1,5,3.0,132
1,5,3.5,132
1,5,4.0,132
1,5,1.0,133
1,5,1.5,133
1,5,2.0,133
1,5,2.5,133
1,5,3.0,133
1,5,3.5,133
1,5,4.0,133
1,5,1.0,134
1,5,1.5,134
1,5,2.0,134
1,5,2.5,134
1,5,3.0,134
1,5,3.5,134
1,5,4.0,134
1,5,1.0,135
1,5,1.5,135
1,5,2.0,135
1,5,2.5,135
1,5,3.0,135
1,5,3.5,135
1,5,4.0,135
1,5,1.0,136
1,5,1.5,136
1,5,2.0,136
1,5,2.5,136
1,5,3.0,136
1,5,3.5,136
1,5,4.0,136
1,5,1.0,137
1,5,1.5,137
1,5,2.0,137
1,5,2.5,137
1,5,3.0,137
1,5,3.5,137
1,5,4.0,137
1,6,1.0,125
1,6,1.5,125
1,6,2.0,125
1,6,2.5,125
1,6,3.0,125
1,6,3.5,125
1,6,4.0,125
1,6,1.0,126
1,6,1.5,126
1,6,2.0,126
1,6,2.5,126
1,6,3.0,126
1,6,3.5,126
1,6,4.0,126
1,6,1.0,127
1,6,1.5,127
1,6,2.0,127
1,6,2.5,127
1,6,3.0,127
1,6,3.5,127
1,6,4.0,127
1,6,1.0,128
1,6,1.5,128
1,6,2.0,128
1,6,2.5,128
1,6,3.0,128
1,6,3.5,128
1,6,4.0,128
1,6,1.0,129
1,6,1.5,129
1,6,2.0,129
1,6,2.5,129
1,6,3.0,129
1,6,3.5,129
1,6,4.0,129
1,6,1.0,130
1,6,1.5,130
1,6,2.0,130
1,6,2.5,130
1,6,3.0,130
1,6,3.5,130
1,6,4.0,130
1,6,1.0,131
1,6,1.5,131
1,6,2.0,131
1,6,2.5,131
1,6,3.0,131
1,6,3.5,131
1,6,4.0,131
1,6,1.0,132
1,6,1.5,132
1,6,2.0,132
1,6,2.5,132
1,6,3.0,132
1,6,3.5,132
1,6,4.0,132
1,6,1.0,133
1,6,1.5,133
1,6,2.0,133
1,6,2.5,133
1,6,3.0,133
1,6,3.5,133
1,6,4.0,133
1,6,1.0,134
1,6,1.5,134
1,6,2.0,134
1,6,2.5,134
1,6,3.0,134
1,6,3.5,134
1,6,4.0,134
1,6,1.0,135
1,6,1.5,135
1,6,2.0,135
1,6,2.5,135
1,6,3.0,135
1,6,3.5,135
1,6,4.0,135
1,6,1.0,136
1,6,1.5,136
1,6,2.0,136
1,6,2.5,136
1,6,3.0,136
1,6,3.5,136
1,6,4.0,136
1,6,1.0,137
1,6,1.5,137
1,6,2.0,137
1,6,2.5,137
1,6,3.0,137
1,6,3.5,137
1,6,4.0,137
1,7,1.0,125
1,7,1.5,125
1,7,2.0,125
1,7,2.5,125
1,7,3.0,125
1,7,3.5,125
1,7,4.0,125
1,7,1.0,126
1,7,1.5,126
1,7,2.0,126
1,7,2.5,126
1,7,3.0,126
1,7,3.5,126
1,7,4.0,126
1,7,1.0,127
1,7,1.5,127
1,7,2.0,127
1,7,2.5,127
1,7,3.0,127
1,7,3.5,127
1,7,4.0,127
1,7,1.0,128
1,7,1.5,128
1,7,2.0,128
1,7,2.5,128
1,7,3.0,128
1,7,3.5,128
1,7,4.0,128
1,7,1.0,129
1,7,1.5,129
1,7,2.0,129
1,7,2.5,129
1,7,3.0,129
1,7,3.5,129
1,7,4.0,129
1,7,1.0,130
1,7,1.5,130
1,7,2.0,130
1,7,2.5,130
1,7,3.0,130
1,7,3.5,130
1,7,4.0,130
1,7,1.0,131
1,7,1.5,131
1,7,2.0,131
1,7,2.5,131
1,7,3.0,131
1,7,3.5,131
1,7,4.0,131
1,7,1.0,132
1,7,1.5,132
1,7,2.0,132
1,7,2.5,132
1,7,3.0,132
1,7,3.5,132
1,7,4.0,132
1,7,1.0,133
1,7,1.5,133
1,7,2.0,133
1,7,2.5,133
1,7,3.0,133
1,7,3.5,133
1,7,4.0,133
1,7,1.0,134
1,7,1.5,134
1,7,2.0,134
1,7,2.5,134
1,7,3.0,134
1,7,3.5,134
1,7,4.0,134
1,7,1.0,135
1,7,1.5,135
1,7,2.0,135
1,7,2.5,135
1,7,3.0,135
1,7,3.5,135
1,7,4.0,135
1,7,1.0,136
1,7,1.5,136
1,7,2.0,136
1,7,2.5,136
1,7,3.0,136
1,7,3.5,136
1,7,4.0,136
1,7,1.0,137
1,7,1.5,137
1,7,2.0,137
1,7,2.5,137
1,7,3.0,137
1,7,3.5,137
1,7,4.0,137
1,8,1.0,125
1,8,1.5,125
1,8,2.0,125
1,8,2.5,125
1,8,3.0,125
1,8,3.5,125
1,8,4.0,125
1,8,1.0,126
1,8,1.5,126
1,8,2.0,126
1,8,2.5,126
1,8,3.0,126
1,8,3.5,126
1,8,4.0,126
1,8,1.0,127
1,8,1.5,127
1,8,2.0,127
1,8,2.5,127
1,8,3.0,127
1,8,3.5,127
1,8,4.0,127
1,8,1.0,128
1,8,1.5,128
1,8,2.0,128
1,8,2.5,128
1,8,3.0,128
1,8,3.5,128
1,8,4.0,128
1,8,1.0,129
1,8,1.5,129
1,8,2.0,129
1,8,2.5,129
1,8,3.0,129
1,8,3.5,129
1,8,4.0,129
1,8,1.0,130
1,8,1.5,130
1,8,2.0,130
1,8,2.5,130
1,8,3.0,130
1,8,3.5,130
1,8,4.0,130
1,8,1.0,131
1,8,1.5,131
1,8,2.0,131
1,8,2.5,131
1,8,3.0,131
1,8,3.5,131
1,8,4.0,131
1,8,1.0,132
1,8,1.5,132
1,8,2.0,132
1,8,2.5,132
1,8,3.0,132
1,8,3.5,132
1,8,4.0,132
1,8,1.0,133
1,8,1.5,133
1,8,2.0,133
1,8,2.5,133
1,8,3.0,133
1,8,3.5,133
1,8,4.0,133
1,8,1.0,134
1,8,1.5,134
1,8,2.0,134
1,8,2.5,134
1,8,3.0,134
1,8,3.5,134
1,8,4.0,134
1,8,1.0,135
1,8,1.5,135
1,8,2.0,135
1,8,2.5,135
1,8,3.0,135
1,8,3.5,135
1,8,4.0,135
1,8,1.0,136
1,8,1.5,136
1,8,2.0,136
1,8,2.5,136
1,8,3.0,136
1,8,3.5,136
1,8,4.0,136
1,8,1.0,137
1,8,1.5,137
1,8,2.0,137
1,8,2.5,137
1,8,3.0,137
1,8,3.5,137
1,8,4.0,137
1,9,1.0,125
1,9,1.5,125
1,9,2.0,125
1,9,2.5,125
1,9,3.0,125
1,9,3.5,125
1,9,4.0,125
1,9,1.0,126
1,9,1.5,126
1,9,2.0,126
1,9,2.5,126
1,9,3.0,126
1,9,3.5,126
1,9,4.0,126
1,9,1.0,127
1,9,1.5,127
1,9,2.0,127
1,9,2.5,127
1,9,3.0,127
1,9,3.5,127
1,9,4.0,127
1,9,1.0,128
1,9,1.5,128
1,9,2.0,128
1,9,2.5,128
1,9,3.0,128
1,9,3.5,128
1,9,4.0,128
1,9,1.0,129
1,9,1.5,129
1,9,2.0,129
1,9,2.5,129
1,9,3.0,129
1,9,3.5,129
1,9,4.0,129
1,9,1.0,130
1,9,1.5,130
1,9,2.0,130
1,9,2.5,130
1,9,3.0,130
1,9,3.5,130
1,9,4.0,130
1,9,1.0,131
1,9,1.5,131
1,9,2.0,131
1,9,2.5,131
1,9,3.0,131
1,9,3.5,131
1,9,4.0,131
1,9,1.0,132
1,9,1.5,132
1,9,2.0,132
1,9,2.5,132
1,9,3.0,132
1,9,3.5,132
1,9,4.0,132
1,9,1.0,133
1,9,1.5,133
1,9,2.0,133
1,9,2.5,133
1,9,3.0,133
1,9,3.5,133
1,9,4.0,133
1,9,1.0,134
1,9,1.5,134
1,9,2.0,134
1,9,2.5,134
1,9,3.0,134
1,9,3.5,134
1,9,4.0,134
1,9,1.0,135
1,9,1.5,135
1,9,2.0,135
1,9,2.5,135
1,9,3.0,135
1,9,3.5,135
1,9,4.0,135
1,9,1.0,136
1,9,1.5,136
1,9,2.0,136
1,9,2.5,136
1,9,3.0,136
1,9,3.5,136
1,9,4.0,136
1,9,1.0,137
1,9,1.5,137
1,9,2.0,137
1,9,2.5,137
1,9,3.0,137
1,9,3.5,137
1,9,4.0,137
1,10,1.0,125
1,10,1.5,125
1,10,2.0,125
1,10,2.5,125
1,10,3.0,125
1,10,3.5,125
1,10,4.0,125
1,10,1.0,126
1,10,1.5,126
1,10,2.0,126
1,10,2.5,126
1,10,3.0,126
1,10,3.5,126
1,10,4.0,126
1,10,1.0,127
1,10,1.5,127
1,10,2.0,127
1,10,2.5,127
1,10,3.0,127
1,10,3.5,127
1,10,4.0,127
1,10,1.0,128
1,10,1.5,128
1,10,2.0,128
1,10,2.5,128
1,10,3.0,128
1,10,3.5,128
1,10,4.0,128
1,10,1.0,129
1,10,1.5,129
1,10,2.0,129
1,10,2.5,129
1,10,3.0,129
1,10,3.5,129
1,10,4.0,129
1,10,1.0,130
1,10,1.5,130
1,10,2.0,130
1,10,2.5,130
1,10,3.0,130
1,10,3.5,130
1,10,4.0,130
1,10,1.0,131
1,10,1.5,131
1,10,2.0,131
1,10,2.5,131
1,10,3.0,131
1,10,3.5,131
1,10,4.0,131
1,10,1.0,132
1,10,1.5,132
1,10,2.0,132
1,10,2.5,132
1,10,3.0,132
1,10,3.5,132
1,10,4.0,132
1,10,1.0,133
1,10,1.5,133
1,10,2.0,133
1,10,2.5,133
1,10,3.0,133
1,10,3.5,133
1,10,4.0,133
1,10,1.0,134
1,10,1.5,134
1,10,2.0,134
1,10,2.5,134
1,10,3.0,134
1,10,3.5,134
1,10,4.0,134
1,10,1.0,135
1,10,1.5,135
1,10,2.0,135
1,10,2.5,135
1,10,3.0,135
1,10,3.5,135
1,10,4.0,135
1,10,1.0,136
1,10,1.5,136
1,10,2.0,136
1,10,2.5,136
1,10,3.0,136
1,10,3.5,136
1,10,4.0,136
1,10,1.0,137
1,10,1.5,137
1,10,2.0,137
1,10,2.5,137
1,10,3.0,137
1,10,3.5,137
1,10,4.0,137
1,11,1.0,125
1,11,1.5,125
1,11,2.0,125
1,11,2.5,125
1,11,3.0,125
1,11,3.5,125
1,11,4.0,125
1,11,1.0,126
1,11,1.5,126
1,11,2.0,126
1,11,2.5,126
1,11,3.0,126
1,11,3.5,126
1,11,4.0,126
1,11,1.0,127
1,11,1.5,127
1,11,2.0,127
1,11,2.5,127
1,11,3.0,127
1,11,3.5,127
1,11,4.0,127
1,11,1.0,128
1,11,1.5,128
1,11,2.0,128
1,11,2.5,128
1,11,3.0,128
1,11,3.5,128
1,11,4.0,128
1,11,1.0,129
1,11,1.5,129
1,11,2.0,129
1,11,2.5,129
1,11,3.0,129
1,11,3.5,129
1,11,4.0,129
1,11,1.0,130
1,11,1.5,130
1,11,2.0,130
1,11,2.5,130
1,11,3.0,130
1,11,3.5,130
1,11,4.0,130
1,11,1.0,131
1,11,1.5,131
1,11,2.0,131
1,11,2.5,131
1,11,3.0,131
1,11,3.5,131
1,11,4.0,131
1,11,1.0,132
1,11,1.5,132
1,11,2.0,132
1,11,2.5,132
1,11,3.0,132
1,11,3.5,132
1,11,4.0,132
1,11,1.0,133
1,11,1.5,133
1,11,2.0,133
1,11,2.5,133
1,11,3.0,133
1,11,3.5,133
1,11,4.0,133
1,11,1.0,134
1,11,1.5,134
1,11,2.0,134
1,11,2.5,134
1,11,3.0,134
1,11,3.5,134
1,11,4.0,134
1,11,1.0,135
1,11,1.5,135
1,11,2.0,135
1,11,2.5,135
1,11,3.0,135
1,11,3.5,135
1,11,4.0,135
1,11,1.0,136
1,11,1.5,136
1,11,2.0,136
1,11,2.5,136
1,11,3.0,136
1,11,3.5,136
1,11,4.0,136
1,11,1.0,137
1,11,1.5,137
1,11,2.0,137
1,11,2.5,137
1,11,3.0,137
1,11,3.5,137
1,11,4.0,137
1,12,1.0,125
1,12,1.5,125
1,12,2.0,125
1,12,2.5,125
1,12,3.0,125
1,12,3.5,125
1,12,4.0,125
1,12,1.0,126
1,12,1.5,126
1,12,2.0,126
1,12,2.5,126
1,12,3.0,126
1,12,3.5,126
1,12,4.0,126
1,12,1.0,127
1,12,1.5,127
1,12,2.0,127
1,12,2.5,127
1,12,3.0,127
1,12,3.5,127
1,12,4.0,127
1,12,1.0,128
1,12,1.5,128
1,12,2.0,128
1,12,2.5,128
1,12,3.0,128
1,12,3.5,128
1,12,4.0,128
1,12,1.0,129
1,12,1.5,129
1,12,2.0,129
1,12,2.5,129
1,12,3.0,129
1,12,3.5,129
1,12,4.0,129
1,12,1.0,130
1,12,1.5,130
1,12,2.0,130
1,12,2.5,130
1,12,3.0,130
1,12,3.5,130
1,12,4.0,130
1,12,1.0,131
1,12,1.5,131
1,12,2.0,131
1,12,2.5,131
1,12,3.0,131
1,12,3.5,131
1,12,4.0,131
1,12,1.0,132
1,12,1.5,132
1,12,2.0,132
1,12,2.5,132
1,12,3.0,132
1,12,3.5,132
1,12,4.0,132
1,12,1.0,133
1,12,1.5,133
1,12,2.0,133
1,12,2.5,133
1,12,3.0,133
1,12,3.5,133
1,12,4.0,133
1,12,1.0,134
1,12,1.5,134
1,12,2.0,134
1,12,2.5,134
1,12,3.0,134
1,12,3.5,134
1,12,4.0,134
1,12,1.0,135
1,12,1.5,135
1,12,2.0,135
1,12,2.5,135
1,12,3.0,135
1,12,3.5,135
1,12,4.0,135
1,12,1.0,136
1,12,1.5,136
1,12,2.0,136
1,12,2.5,136
1,12,3.0,136
1,12,3.5,136
1,12,4.0,136
1,12,1.0,137
1,12,1.5,137
1,12,2.0,137
1,12,2.5,137
1,12,3.0,137
1,12,3.5,137
1,12,4.0,137
1,13,1.0,125
1,13,1.5,125
1,13,2.0,125
1,13,2.5,125
1,13,3.0,125
1,13,3.5,125
1,13,4.0,125
1,13,1.0,126
1,13,1.5,126
1,13,2.0,126
1,13,2.5,126
1,13,3.0,126
1,13,3.5,126
1,13,4.0,126
1,13,1.0,127
1,13,1.5,127
1,13,2.0,127
1,13,2.5,127
1,13,3.0,127
1,13,3.5,127
1,13,4.0,127
1,13,1.0,128
1,13,1.5,128
1,13,2.0,128
1,13,2.5,128
1,13,3.0,128
1,13,3.5,128
1,13,4.0,128
1,13,1.0,129
1,13,1.5,129
1,13,2.0,129
1,13,2.5,129
1,13,3.0,129
1,13,3.5,129
1,13,4.0,129
1,13,1.0,130
1,13,1.5,130
1,13,2.0,130
1,13,2.5,130
1,13,3.0,130
1,13,3.5,130
1,13,4.0,130
1,13,1.0,131
1,13,1.5,131
1,13,2.0,131
1,13,2.5,131
1,13,3.0,131
1,13,3.5,131
1,13,4.0,131
1,13,1.0,132
1,13,1.5,132
1,13,2.0,132
1,13,2.5,132
1,13,3.0,132
1,13,3.5,132
1,13,4.0,132
1,13,1.0,133
1,13,1.5,133
1,13,2.0,133
1,13,2.5,133
1,13,3.0,133
1,13,3.5,133
1,13,4.0,133
1,13,1.0,134
1,13,1.5,134
1,13,2.0,134
1,13,2.5,134
1,13,3.0,134
1,13,3.5,134
1,13,4.0,134
1,13,1.0,135
1,13,1.5,135
1,13,2.0,135
1,13,2.5,135
1,13,3.0,135
1,13,3.5,135
1,13,4.0,135
1,13,1.0,136
1,13,1.5,136
1,13,2.0,136
1,13,2.5,136
1,13,3.0,136
1,13,3.5,136
1,13,4.0,136
1,13,1.0,137
1,13,1.5,137
1,13,2.0,137
1,13,2.5,137
1,13,3.0,137
1,13,3.5,137
1,13,4.0,137
1,14,1.0,125
1,14,1.5,125
1,14,2.0,125
1,14,2.5,125
1,14,3.0,125
1,14,3.5,125
1,14,4.0,125
1,14,1.0,126
1,14,1.5,126
1,14,2.0,126
1,14,2.5,126
1,14,3.0,126
1,14,3.5,126
1,14,4.0,126
1,14,1.0,127
1,14,1.5,127
1,14,2.0,127
1,14,2.5,127
1,14,3.0,127
1,14,3.5,127
1,14,4.0,127
1,14,1.0,128
1,14,1.5,128
1,14,2.0,128
1,14,2.5,128
1,14,3.0,128
1,14,3.5,128
1,14,4.0,128
1,14,1.0,129
1,14,1.5,129
1,14,2.0,129
1,14,2.5,129
1,14,3.0,129
1,14,3.5,129
1,14,4.0,129
1,14,1.0,130
1,14,1.5,130
1,14,2.0,130
1,14,2.5,130
1,14,3.0,130
1,14,3.5,130
1,14,4.0,130
1,14,1.0,131
1,14,1.5,131
1,14,2.0,131
1,14,2.5,131
1,14,3.0,131
1,14,3.5,131
1,14,4.0,131
1,14,1.0,132
1,14,1.5,132
1,14,2.0,132
1,14,2.5,132
1,14,3.0,132
1,14,3.5,132
1,14,4.0,132
1,14,1.0,133
1,14,1.5,133
1,14,2.0,133
1,14,2.5,133
1,14,3.0,133
1,14,3.5,133
1,14,4.0,133
1,14,1.0,134
1,14,1.5,134
1,14,2.0,134
1,14,2.5,134
1,14,3.0,134
1,14,3.5,134
1,14,4.0,134
1,14,1.0,135
1,14,1.5,135
1,14,2.0,135
1,14,2.5,135
1,14,3.0,135
1,14,3.5,135
1,14,4.0,135
1,14,1.0,136
1,14,1.5,136
1,14,2.0,136
1,14,2.5,136
1,14,3.0,136
1,14,3.5,136
1,14,4.0,136
1,14,1.0,137
1,14,1.5,137
1,14,2.0,137
1,14,2.5,137
1,14,3.0,137
1,14,3.5,137
1,14,4.0,137
1,15,1.0,125
1,15,1.5,125
1,15,2.0,125
1,15,2.5,125
1,15,3.0,125
1,15,3.5,125
1,15,4.0,125
1,15,1.0,126
1,15,1.5,126
1,15,2.0,126
1,15,2.5,126
1,15,3.0,126
1,15,3.5,126
1,15,4.0,126
1,15,1.0,127
1,15,1.5,127
1,15,2.0,127
1,15,2.5,127
1,15,3.0,127
1,15,3.5,127
1,15,4.0,127
1,15,1.0,128
1,15,1.5,128
1,15,2.0,128
1,15,2.5,128
1,15,3.0,128
1,15,3.5,128
1,15,4.0,128
1,15,1.0,129
1,15,1.5,129
1,15,2.0,129
1,15,2.5,129
1,15,3.0,129
1,15,3.5,129
1,15,4.0,129
1,15,1.0,130
1,15,1.5,130
1,15,2.0,130
1,15,2.5,130
1,15,3.0,130
1,15,3.5,130
1,15,4.0,130
1,15,1.0,131
1,15,1.5,131
1,15,2.0,131
1,15,2.5,131
1,15,3.0,131
1,15,3.5,131
1,15,4.0,131
1,15,1.0,132
1,15,1.5,132
1,15,2.0,132
1,15,2.5,132
1,15,3.0,132
1,15,3.5,132
1,15,4.0,132
1,15,1.0,133
1,15,1.5,133
1,15,2.0,133
1,15,2.5,133
1,15,3.0,133
1,15,3.5,133
1,15,4.0,133
1,15,1.0,134
1,15,1.5,134
1,15,2.0,134
1,15,2.5,134
1,15,3.0,134
1,15,3.5,134
1,15,4.0,134
1,15,1.0,135
1,15,1.5,135
1,15,2.0,135
1,15,2.5,135
1,15,3.0,135
1,15,3.5,135
1,15,4.0,135
1,15,1.0,136
1,15,1.5,136
1,15,2.0,136
1,15,2.5,136
1,15,3.0,136
1,15,3.5,136
1,15,4.0,136
1,15,1.0,137
1,15,1.5,137
1,15,2.0,137
1,15,2.5,137
1,15,3.0,137
1,15,3.5,137
1,15,4.0,137
1,16,1.0,125
1,16,1.5,125
1,16,2.0,125
1,16,2.5,125
1,16,3.0,125
1,16,3.5,125
1,16,4.0,125
1,16,1.0,126
1,16,1.5,126
1,16,2.0,126
1,16,2.5,126
1,16,3.0,126
1,16,3.5,126
1,16,4.0,126
1,16,1.0,127
1,16,1.5,127
1,16,2.0,127
1,16,2.5,127
1,16,3.0,127
1,16,3.5,127
1,16,4.0,127
1,16,1.0,128
1,16,1.5,128
1,16,2.0,128
1,16,2.5,128
1,16,3.0,128
1,16,3.5,128
1,16,4.0,128
1,16,1.0,129
1,16,1.5,129
1,16,2.0,129
1,16,2.5,129
1,16,3.0,129
1,16,3.5,129
1,16,4.0,129
